GEOID,state,chd_prev
36061016002,NY,0.031
36059415402,NY,0.046
36059416402,NY,0.053
36061002400,NY,0.083
36059520600,NY,0.053
36061008800,NY,0.031
36061005400,NY,0.033
36063021400,NY,0.081
36061029900,NY,0.078
36059519500,NY,0.051
36061002500,NY,0.1
36061027500,NY,0.043
36061017402,NY,0.039
36059981100,NY,0.004
36061021100,NY,0.039
36063022711,NY,0.06
36059521601,NY,0.052
36061008400,NY,0.017
36061023502,NY,0.049
36059519000,NY,0.048
36061020701,NY,0.024
36061018200,NY,0.055
36061024700,NY,0.052
36061018800,NY,0.049
36059518300,NY,0.05
36059518600,NY,0.045
36061001600,NY,0.063
36061014700,NY,0.014
36061023400,NY,0.035
36061005501,NY,0.035
36061000201,NY,0.07
36061000202,NY,0.078
36061001502,NY,0.01
36061002000,NY,0.086
36061027700,NY,0.081
36063022601,NY,0.078
36061025700,NY,0.032
36061015200,NY,0.042
36059521302,NY,0.051
36061003100,NY,0.017
36061022102,NY,0.032
36061003200,NY,0.039
36061003001,NY,0.021
36059520501,NY,0.049
36061030900,NY,0.055
36061016900,NY,0.035
36059521500,NY,0.051
36061005900,NY,0.037
36061003602,NY,0.032
36063020900,NY,0.13
36059521200,NY,0.051
36059520300,NY,0.051
36061016200,NY,0.059
36059518800,NY,0.046
36063022200,NY,0.06
36063023405,NY,0.062
36061030700,NY,0.041
36059414800,NY,0.049
36061004500,NY,0.039
36059519801,NY,0.051
36061019500,NY,0.038
36061019400,NY,0.061
36061023600,NY,0.063
36063023100,NY,0.06
36061024900,NY,0.043
36061003800,NY,0.029
36059519702,NY,0.057
36061022000,NY,0.033
36061002700,NY,0.073
36061006700,NY,0.026
36061022200,NY,0.039
36059520900,NY,0.049
36059518501,NY,0.057
36061006600,NY,0.036
36061011000,NY,0.033
36061020300,NY,0.013
36059519900,NY,0.051
36061011100,NY,0.026
36061009700,NY,0.07
36061001200,NY,0.068
36061023501,NY,0.047
36061018000,NY,0.058
36061008700,NY,0.025
36059520401,NY,0.048
36061004400,NY,0.033
36061015700,NY,0.035
36059980100,NY,0.003
36061000900,NY,0.015
36059414502,NY,0.051
36061019701,NY,0.029
36061013900,NY,0.036
36061000800,NY,0.075
36063024002,NY,0.066
36061005800,NY,0.015
36059517801,NY,0.054
36059521902,NY,0.046
36061011300,NY,0.029
36061001402,NY,0.061
36061022400,NY,0.059
36061002201,NY,0.057
36061000700,NY,0.011
36061024500,NY,0.05
36061020800,NY,0.037
36061007100,NY,0.034
36061025100,NY,0.063
36061003900,NY,0.031
36061027300,NY,0.038
36061002100,NY,0.017
36059521700,NY,0.053
36059416802,NY,0.056
36059413803,NY,0.049
36061020901,NY,0.062
36061003300,NY,0.024
36061012400,NY,0.031
36061011202,NY,0.062
36059415500,NY,0.05
36061012600,NY,0.042
36061004100,NY,0.046
36061007300,NY,0.029
36061018100,NY,0.047
36061021000,NY,0.072
36061013700,NY,0.041
36059415802,NY,0.046
36061012000,NY,0.06
36061002900,NY,0.068
36061006000,NY,0.05
36061022302,NY,0.059
36063023401,NY,0.062
36061016100,NY,0.034
36059519703,NY,0.046
36061017401,NY,0.08
36061006400,NY,0.03
36059520001,NY,0.067
36061020000,NY,0.041
36059521000,NY,0.055
36059521602,NY,0.049
36061025300,NY,0.053
36061021400,NY,0.05
36059517000,NY,0.063
36059519601,NY,0.05
36061021303,NY,0.05
36059521100,NY,0.051
36061028700,NY,0.04
36059518100,NY,0.052
36061020500,NY,0.027
36061024100,NY,0.06
36061009800,NY,0.034
36061022600,NY,0.044
36059517600,NY,0.054
36061021500,NY,0.045
36061009000,NY,0.031
36061008601,NY,0.02
36061022700,NY,0.046
36061026100,NY,0.054
36061023900,NY,0.063
36061017500,NY,0.046
36059414303,NY,0.051
36059518400,NY,0.044
36059520502,NY,0.054
36059519100,NY,0.055
36061005600,NY,0.028
36061010602,NY,0.03
36061024000,NY,0.109
36061023802,NY,0.056
36061020102,NY,0.033
36063020300,NY,0.094
36059517901,NY,0.055
36061019900,NY,0.033
36061029300,NY,0.051
36061019000,NY,0.043
36063022300,NY,0.066
36061007700,NY,0.033
36061026300,NY,0.053
36061018700,NY,0.038
36061006900,NY,0.021
36061021600,NY,0.036
36061021900,NY,0.069
36063024102,NY,0.065
36061015801,NY,0.033
36061002602,NY,0.034
36059517102,NY,0.067
36061021800,NY,0.048
36061019100,NY,0.045
36061016300,NY,0.041
36061007900,NY,0.039
36061022900,NY,0.05
36061023000,NY,0.058
36061023100,NY,0.047
36059521400,NY,0.049
36059518000,NY,0.057
36059520002,NY,0.049
36061008200,NY,0.034
36059415101,NY,0.05
36059416701,NY,0.05
36061018900,NY,0.074
36059982100,NY,0.005
36059414201,NY,0.048
36061009600,NY,0.032
36059415202,NY,0.043
36061016800,NY,0.099
36059415000,NY,0.048
36059416401,NY,0.038
36063020400,NY,0.075
36061024200,NY,0.06
36063023902,NY,0.068
36061011600,NY,0.025
36061010300,NY,0.02
36059518900,NY,0.047
36061023300,NY,0.042
36061015400,NY,0.031
36063022804,NY,0.062
36059517902,NY,0.052
36063023700,NY,0.077
36059521301,NY,0.049
36061013000,NY,0.059
36059520100,NY,0.052
36059517101,NY,0.049
36061029100,NY,0.054
36059416100,NY,0.046
36061015601,NY,0.02
36061024302,NY,0.071
36059519704,NY,0.053
36059517301,NY,0.066
36059416201,NY,0.061
36061016400,NY,0.055
36061014200,NY,0.057
36061017800,NY,0.041
36059517802,NY,0.051
36059521801,NY,0.054
36063022901,NY,0.07
36059521802,NY,0.055
36061012800,NY,0.056
36063023402,NY,0.058
36061014402,NY,0.033
36061005700,NY,0.034
36061002202,NY,0.027
36059519300,NY,0.044
36059520200,NY,0.044
36061009300,NY,0.054
36061017700,NY,0.055
36061012700,NY,0.03
36059522000,NY,0.051
36063020100,NY,0.056
36061005502,NY,0.03
36061015300,NY,0.035
36059518700,NY,0.047
36061007600,NY,0.022
36061007500,NY,0.03
36061009500,NY,0.018
36059519400,NY,0.051
36059416702,NY,0.053
36061013800,NY,0.034
36061001002,NY,0.083
36063022000,NY,0.071
36059520700,NY,0.052
36061006200,NY,0.039
36059517705,NY,0.044
36061019200,NY,0.077
36061020101,NY,0.015
36061010601,NY,0.063
36061001300,NY,0.01
36059416801,NY,0.048
36061011201,NY,0.043
36059415401,NY,0.049
36059415102,NY,0.044
36059414501,NY,0.049
36061009200,NY,0.023
36059414100,NY,0.049
36059519200,NY,0.051
36061016600,NY,0.046
36061007200,NY,0.024
36063023001,NY,0.062
36059520800,NY,0.051
36061017900,NY,0.04
36061009900,NY,0.019
36059519802,NY,0.054
36061011401,NY,0.063
36061003700,NY,0.033
36061011700,NY,0.015
36059416202,NY,0.051
36059518201,NY,0.05
36061014401,NY,0.04
36061004800,NY,0.029
36063024001,NY,0.058
36061013100,NY,0.04
36063021100,NY,0.089
36061002601,NY,0.047
36059416500,NY,0.051
36061007800,NY,0.025
36061001001,NY,0.059
36063023800,NY,0.055
36061008900,NY,0.035
36063022712,NY,0.065
36059413700,NY,0.054
36059522700,NY,0.053
36063020500,NY,0.104
36061012500,NY,0.023
36063023500,NY,0.083
36061001501,NY,0.05
36061015100,NY,0.041
36061006300,NY,0.039
36061014000,NY,0.042
36063023200,NY,0.065
36061022800,NY,0.043
36061009400,NY,0.027
36061021200,NY,0.06
36061006800,NY,0.024
36059518204,NY,0.052
36063023600,NY,0.062
36063020200,NY,0.097
36061031703,NY,0.023
36061002800,NY,0.045
36061015500,NY,0.045
36061006500,NY,0.025
36061026500,NY,0.041
36063021300,NY,0.088
36061005000,NY,0.03
36059414202,NY,0.046
36061004000,NY,0.022
36061004900,NY,0.036
36061016500,NY,0.038
36061022500,NY,0.048
36061019702,NY,0.042
36061003400,NY,0.029
36061009100,NY,0.028
36059517400,NY,0.05
36061025900,NY,0.027
36059415201,NY,0.048
36063022401,NY,0.066
36061017000,NY,0.062
36061008100,NY,0.029
36061018400,NY,0.064
36059414301,NY,0.057
36059416300,NY,0.065
36061015001,NY,0.05
36061025500,NY,0.036
36061004200,NY,0.017
36061005200,NY,0.025
36061028300,NY,0.05
36061010200,NY,0.06
36061010900,NY,0.02
36061003601,NY,0.048
36061001401,NY,0.051
36061008300,NY,0.036
36061023700,NY,0.05
36061014500,NY,0.032
36063021700,NY,0.091
36061007000,NY,0.025
36059517200,NY,0.058
36061023801,NY,0.039
36061011402,NY,0.049
36061027900,NY,0.052
36065025400,NY,0.059
36071012700,NY,0.06
36071014102,NY,0.045
36065026200,NY,0.05
36071010902,NY,0.049
36065025800,NY,0.057
36071011400,NY,0.054
36067003800,NY,0.08
36081004500,NY,0.062
36067014400,NY,0.069
36071014302,NY,0.043
36081003900,NY,0.041
36069050302,NY,0.065
36079010500,NY,0.052
36071000600,NY,0.082
36071011802,NY,0.046
36081000800,NY,0.041
36067002300,NY,0.082
36071010400,NY,0.057
36067005900,NY,0.068
36071000502,NY,0.047
36081003000,NY,0.05
36079011600,NY,0.05
36067004600,NY,0.055
36065023300,NY,0.063
36079010900,NY,0.047
36079011200,NY,0.05
36081002000,NY,0.04
36067011012,NY,0.048
36071010802,NY,0.053
36067000700,NY,0.073
36067003900,NY,0.073
36075020200,NY,0.066
36077590202,NY,0.067
36077590300,NY,0.077
36067004200,NY,0.081
36067012700,NY,0.058
36077591200,NY,0.026
36075021200,NY,0.07
36071012900,NY,0.05
36077591400,NY,0.068
36073040400,NY,0.068
36081005700,NY,0.034
36071014502,NY,0.051
36071013500,NY,0.045
36067005500,NY,0.036
36071011702,NY,0.05
36065022200,NY,0.074
36081001000,NY,0.042
36067000400,NY,0.069
36069051900,NY,0.04
36077590600,NY,0.074
36077591500,NY,0.076
36065021900,NY,0.083
36065025500,NY,0.055
36073040600,NY,0.068
36071011101,NY,0.045
36077591600,NY,0.078
36067002101,NY,0.068
36069051500,NY,0.073
36081002200,NY,0.045
36067010200,NY,0.051
36067013000,NY,0.072
36067006103,NY,0.061
36081005300,NY,0.033
36065021103,NY,0.076
36075020500,NY,0.064
36067001500,NY,0.061
36067003200,NY,0.038
36067010321,NY,0.04
36075020702,NY,0.069
36081003400,NY,0.049
36065023901,NY,0.058
36067005200,NY,0.065
36067004302,NY,0.026
36081000100,NY,0.02
36075020701,NY,0.06
36065026100,NY,0.056
36067014000,NY,0.065
36071013202,NY,0.049
36067000501,NY,0.069
36069051600,NY,0.063
36067011022,NY,0.062
36067002700,NY,0.056
36067003500,NY,0.048
36067000600,NY,0.067
36071001300,NY,0.059
36081001600,NY,0.041
36067001900,NY,0.061
36081002500,NY,0.075
36071013900,NY,0.041
36075020301,NY,0.075
36069050301,NY,0.067
36079010300,NY,0.049
36081000400,NY,0.044
36069050601,NY,0.058
36067002000,NY,0.06
36081002600,NY,0.05
36065024900,NY,0.061
36071015200,NY,0.043
36073040500,NY,0.088
36081004300,NY,0.071
36067005300,NY,0.102
36079011300,NY,0.052
36067000900,NY,0.056
36067000300,NY,0.055
36075021401,NY,0.032
36071010700,NY,0.047
36067014700,NY,0.06
36067001701,NY,0.05
36071011300,NY,0.055
36071012800,NY,0.054
36067015400,NY,0.061
36067014600,NY,0.054
36067012800,NY,0.065
36075021501,NY,0.062
36067006101,NY,0.122
36071013700,NY,0.043
36081005800,NY,0.049
36071000200,NY,0.055
36067013600,NY,0.06
36077590900,NY,0.058
36081002800,NY,0.047
36071010300,NY,0.056
36067016001,NY,0.057
36065026600,NY,0.067
36067015201,NY,0.056
36071014600,NY,0.061
36067013300,NY,0.062
36067016502,NY,0.057
36075020800,NY,0.061
36071012601,NY,0.05
36081000700,NY,0.025
36067011500,NY,0.044
36067016501,NY,0.057
36069050602,NY,0.056
36065025002,NY,0.062
36065020102,NY,0.094
36067005602,NY,0.013
36067012000,NY,0.065
36067004900,NY,0.054
36075021502,NY,0.056
36075021602,NY,0.059
36065025700,NY,0.067
36067016600,NY,0.056
36071011601,NY,0.062
36065024301,NY,0.062
36067010400,NY,0.052
36067010900,NY,0.066
36075021102,NY,0.08
36079010600,NY,0.051
36067011021,NY,0.042
36067016700,NY,0.062
36067010100,NY,0.048
36073040802,NY,0.068
36081003100,NY,0.039
36067013900,NY,0.064
36067012500,NY,0.064
36063024401,NY,0.07
36071014101,NY,0.052
36067015800,NY,0.054
36067015203,NY,0.052
36067011202,NY,0.042
36067013800,NY,0.071
36071012602,NY,0.062
36067003601,NY,0.066
36067016100,NY,0.053
36081006202,NY,0.062
36067011800,NY,0.059
36067015000,NY,0.052
36067016801,NY,0.057
36065024000,NY,0.06
36063024404,NY,0.073
36065026500,NY,0.031
36079011100,NY,0.044
36063024301,NY,0.065
36067016200,NY,0.066
36065020900,NY,0.072
36081006300,NY,0.031
36081004002,NY,0.047
36065024102,NY,0.055
36065022400,NY,0.069
36067012900,NY,0.068
36065021401,NY,0.074
36081004401,NY,0.049
36065021000,NY,0.118
36081000200,NY,0.047
36065021601,NY,0.073
36065025100,NY,0.062
36067011401,NY,0.053
36065023200,NY,0.058
36067015500,NY,0.067
36067014200,NY,0.072
36065021303,NY,0.067
36067001702,NY,0.056
36065025003,NY,0.023
36067016802,NY,0.053
36081002400,NY,0.046
36067015601,NY,0.059
36071015003,NY,0.042
36073040200,NY,0.069
36067000200,NY,0.065
36067015700,NY,0.048
36071011602,NY,0.066
36067012600,NY,0.062
36075021604,NY,0.086
36065026300,NY,0.083
36065023501,NY,0.063
36069050400,NY,0.058
36075021101,NY,0.063
36071014202,NY,0.045
36067011402,NY,0.056
36065026400,NY,0.076
36067011102,NY,0.033
36065020705,NY,0.057
36065021602,NY,0.069
36069052000,NY,0.062
36065025001,NY,0.075
36075021104,NY,0.065
36071013100,NY,0.048
36067015202,NY,0.042
36067014300,NY,0.06
36065024101,NY,0.069
36065021302,NY,0.072
36067011300,NY,0.059
36065025200,NY,0.084
36075021605,NY,0.067
36065024302,NY,0.069
36067013100,NY,0.067
36069050101,NY,0.051
36065022500,NY,0.073
36065023902,NY,0.05
36079010800,NY,0.056
36069051100,NY,0.051
36067016400,NY,0.059
36077590201,NY,0.062
36065023000,NY,0.063
36065024500,NY,0.065
36077591100,NY,0.062
36071014700,NY,0.04
36071011701,NY,0.044
36071002300,NY,0.073
36081001900,NY,0.024
36065021101,NY,0.074
36069050900,NY,0.063
36079010200,NY,0.046
36067014500,NY,0.067
36069051700,NY,0.086
36071001500,NY,0.05
36067005000,NY,0.039
36065022701,NY,0.073
36067012300,NY,0.063
36069050500,NY,0.058
36071002100,NY,0.064
36069052200,NY,0.066
36065021701,NY,0.065
36071014400,NY,0.052
36071010901,NY,0.06
36067011600,NY,0.053
36067006102,NY,0.093
36065023702,NY,0.056
36075021103,NY,0.064
36071010801,NY,0.05
36067011231,NY,0.052
36075020302,NY,0.066
36067014900,NY,0.046
36075020400,NY,0.058
36071015100,NY,0.061
36067011011,NY,0.06
36067010500,NY,0.06
36071011801,NY,0.053
36079011800,NY,0.048
36065022702,NY,0.066
36065026700,NY,0.07
36077590500,NY,0.076
36071012100,NY,0.07
36065025300,NY,0.053
36067011232,NY,0.04
36071014301,NY,0.05
36067013500,NY,0.064
36071001200,NY,0.043
36069051800,NY,0.064
36065020300,NY,0.093
36067001400,NY,0.086
36065024200,NY,0.071
36067011900,NY,0.055
36065022800,NY,0.058
36079011900,NY,0.053
36067000100,NY,0.058
36065021102,NY,0.083
36071013201,NY,0.049
36065021500,NY,0.073
36063024406,NY,0.038
36063024201,NY,0.065
36081006201,NY,0.079
36071013800,NY,0.053
36067013200,NY,0.077
36077590700,NY,0.072
36065021402,NY,0.059
36067004301,NY,0.069
36067011242,NY,0.039
36067004400,NY,0.03
36067005700,NY,0.061
36073401200,NY,0.076
36081004700,NY,0.058
36067012400,NY,0.058
36067005601,NY,0.043
36067003400,NY,0.036
36071014501,NY,0.049
36067010800,NY,0.066
36067013701,NY,0.078
36075021402,NY,0.061
36069050201,NY,0.052
36075020703,NY,0.055
36071011102,NY,0.045
36071014800,NY,0.05
36067001600,NY,0.108
36069051200,NY,0.061
36079011500,NY,0.048
36067016902,NY,0.053
36069051300,NY,0.058
36071013400,NY,0.054
36069050102,NY,0.049
36071010102,NY,0.044
36063024501,NY,0.065
36077590400,NY,0.068
36079010400,NY,0.048
36071000501,NY,0.046
36071000400,NY,0.058
36077591000,NY,0.045
36071001600,NY,0.051
36069051000,NY,0.064
36075020902,NY,0.056
36071011500,NY,0.049
36067003000,NY,0.094
36065022100,NY,0.067
36065020802,NY,0.079
36071014900,NY,0.056
36071012200,NY,0.048
36067004800,NY,0.056
36067004000,NY,0.077
36081001800,NY,0.046
36071010101,NY,0.046
36071011000,NY,0.054
36075021601,NY,0.058
36079011000,NY,0.05
36075021300,NY,0.063
36073040801,NY,0.063
36071012300,NY,0.049
36079010700,NY,0.053
36081005400,NY,0.05
36071015006,NY,0.044
36071013300,NY,0.046
36067006000,NY,0.058
36067005400,NY,0.072
36065021202,NY,0.072
36069052100,NY,0.055
36079011700,NY,0.049
36067001800,NY,0.053
36069050202,NY,0.038
36075020901,NY,0.061
36063024202,NY,0.074
36069051400,NY,0.057
36067000800,NY,0.06
36071011200,NY,0.06
36075021603,NY,0.059
36081005100,NY,0.042
36063024302,NY,0.064
36065020803,NY,0.073
36077590100,NY,0.071
36067011241,NY,0.036
36071013600,NY,0.008
36067940000,NY,0.092
36075020600,NY,0.06
36067011700,NY,0.076
36073040700,NY,0.07
36071011900,NY,0.053
36081003200,NY,0.045
36081004001,NY,0.047
36071010500,NY,0.053
36071000300,NY,0.049
36075021000,NY,0.067
36063024303,NY,0.054
36069050800,NY,0.066
36081005900,NY,0.039
36063940001,NY,0.105
36063024600,NY,0.064
36063024405,NY,0.063
36067016300,NY,0.052
36065025900,NY,0.076
36065021201,NY,0.07
36071010200,NY,0.057
36071002200,NY,0.07
36081003300,NY,0.033
36063024502,NY,0.067
36067012200,NY,0.057
36067011101,NY,0.054
36067016002,NY,0.049
36067003602,NY,0.05
36081001200,NY,0.044
36065023502,NY,0.055
36067010600,NY,0.067
36065024800,NY,0.062
36065024303,NY,0.065
36065022000,NY,0.067
36067002400,NY,0.056
36065025600,NY,0.057
36067010700,NY,0.071
36071000100,NY,0.039
36067015100,NY,0.064
36067004500,NY,0.03
36065024400,NY,0.06
36077590800,NY,0.071
36081004200,NY,0.045
36071013000,NY,0.045
36071014201,NY,0.049
36067014800,NY,0.059
36073040300,NY,0.062
36065023400,NY,0.073
36065021301,NY,0.096
36067005800,NY,0.07
36065021702,NY,0.055
36071015004,NY,0.048
36081001400,NY,0.046
36067012100,NY,0.049
36071001100,NY,0.049
36075020100,NY,0.067
36067011201,NY,0.047
36071010600,NY,0.052
36067010301,NY,0.052
36081005500,NY,0.038
36071015005,NY,0.038
36077591300,NY,0.005
36067005100,NY,0.061
36081005200,NY,0.043
36067002901,NY,0.034
36081006100,NY,0.032
36073401300,NY,0.063
36079010100,NY,0.047
36067016901,NY,0.055
36081000600,NY,0.042
36065024700,NY,0.066
36067001000,NY,0.071
36067013400,NY,0.052
36081003600,NY,0.038
36081003800,NY,0.047
36079011400,NY,0.044
36067010322,NY,0.035
36081079701,NY,0.074
36081006502,NY,0.037
36081070300,NY,0.054
36081049500,NY,0.048
36081046500,NY,0.036
36081074300,NY,0.054
36081012400,NY,0.04
36081010100,NY,0.043
36081008300,NY,0.035
36081077902,NY,0.046
36081018300,NY,0.04
36081032900,NY,0.044
36081011100,NY,0.042
36081010200,NY,0.053
36081010800,NY,0.048
36081030902,NY,0.054
36081052800,NY,0.049
36081011300,NY,0.039
36081077905,NY,0.048
36081013700,NY,0.037
36081027600,NY,0.049
36081012301,NY,0.043
36081014900,NY,0.032
36081073700,NY,0.04
36081046200,NY,0.053
36081029100,NY,0.048
36081014201,NY,0.041
36081037700,NY,0.035
36081011600,NY,0.045
36081013500,NY,0.061
36081007500,NY,0.041
36081015600,NY,0.042
36081011000,NY,0.046
36081013200,NY,0.053
36081015700,NY,0.032
36081054000,NY,0.048
36081010600,NY,0.054
36081067900,NY,0.076
36081011900,NY,0.038
36081028400,NY,0.045
36081042700,NY,0.046
36081011200,NY,0.053
36081051100,NY,0.05
36081065900,NY,0.054
36081009100,NY,0.04
36081049900,NY,0.047
36081030904,NY,0.054
36081016600,NY,0.05
36081040700,NY,0.043
36081069400,NY,0.044
36081014202,NY,0.06
36081033402,NY,0.055
36081011700,NY,0.041
36081009700,NY,0.036
36081013600,NY,0.043
36081070900,NY,0.044
36081057900,NY,0.045
36081045000,NY,0.042
36081016300,NY,0.068
36081053200,NY,0.053
36081072100,NY,0.061
36081023600,NY,0.047
36081035300,NY,0.045
36081075701,NY,0.039
36081055600,NY,0.048
36081017400,NY,0.047
36081061900,NY,0.048
36081065600,NY,0.041
36081035700,NY,0.068
36081063900,NY,0.051
36081015400,NY,0.044
36081061601,NY,0.052
36081044601,NY,0.049
36081036700,NY,0.05
36081059900,NY,0.055
36081059500,NY,0.045
36081025800,NY,0.047
36081063000,NY,0.047
36081017600,NY,0.05
36081012100,NY,0.039
36081068200,NY,0.05
36081015000,NY,0.045
36081014100,NY,0.039
36081019800,NY,0.042
36081012500,NY,0.038
36081024300,NY,0.045
36081034700,NY,0.046
36081079702,NY,0.061
36081017000,NY,0.047
36081071303,NY,0.043
36081053800,NY,0.05
36081012601,NY,0.043
36081068700,NY,0.046
36081047500,NY,0.04
36081052000,NY,0.048
36081026200,NY,0.042
36081009400,NY,0.05
36081074500,NY,0.069
36081028800,NY,0.047
36081062000,NY,0.045
36081063200,NY,0.049
36081032700,NY,0.047
36081048000,NY,0.052
36081031700,NY,0.05
36081035800,NY,0.043
36081027100,NY,0.043
36081026902,NY,0.041
36081078800,NY,0.047
36081071305,NY,0.041
36081014300,NY,0.037
36081067700,NY,0.054
36081054200,NY,0.046
36081077903,NY,0.042
36081035200,NY,0.052
36081024500,NY,0.057
36081026100,NY,0.04
36081037300,NY,0.042
36081062100,NY,0.049
36081018402,NY,0.049
36081077300,NY,0.043
36081006900,NY,0.048
36081018700,NY,0.042
36081028200,NY,0.047
36081060000,NY,0.052
36081058200,NY,0.051
36081073900,NY,0.051
36081027000,NY,0.044
36081063500,NY,0.065
36081015100,NY,0.034
36081025500,NY,0.042
36081072900,NY,0.049
36081052400,NY,0.052
36081026300,NY,0.035
36081051500,NY,0.058
36081012602,NY,0.046
36081040100,NY,0.039
36081047600,NY,0.05
36081018501,NY,0.045
36081020600,NY,0.048
36081037600,NY,0.048
36081010400,NY,0.045
36081062300,NY,0.052
36081008600,NY,0.047
36081012000,NY,0.045
36081009600,NY,0.042
36081040200,NY,0.049
36081043400,NY,0.052
36081058500,NY,0.044
36081027500,NY,0.052
36081048500,NY,0.044
36081044800,NY,0.053
36081055100,NY,0.039
36081070700,NY,0.05
36081010500,NY,0.05
36081062500,NY,0.049
36081015802,NY,0.048
36081054700,NY,0.038
36081051000,NY,0.047
36081045400,NY,0.044
36081041300,NY,0.05
36081050500,NY,0.045
36081041500,NY,0.05
36081040300,NY,0.034
36081038100,NY,0.043
36081056500,NY,0.034
36081038400,NY,0.052
36081041400,NY,0.048
36081059000,NY,0.045
36081068300,NY,0.049
36081060600,NY,0.049
36081052600,NY,0.047
36081039400,NY,0.049
36081043900,NY,0.049
36081040400,NY,0.05
36081074100,NY,0.048
36081049302,NY,0.058
36081069500,NY,0.051
36081064102,NY,0.083
36081036800,NY,0.048
36081077904,NY,0.044
36081066400,NY,0.038
36081008100,NY,0.026
36081020200,NY,0.041
36081055200,NY,0.056
36081045700,NY,0.042
36081063302,NY,0.052
36081028500,NY,0.059
36081071304,NY,0.066
36081056100,NY,0.049
36081065400,NY,0.039
36081045200,NY,0.09
36081065703,NY,0.056
36081080900,NY,0.048
36081008700,NY,0.067
36081073100,NY,0.048
36081042600,NY,0.34
36081056800,NY,0.048
36081060800,NY,0.05
36081039800,NY,0.042
36081072300,NY,0.053
36081053500,NY,0.045
36081040000,NY,0.048
36081047000,NY,0.054
36081032000,NY,0.042
36081029700,NY,0.044
36081039900,NY,0.035
36081044602,NY,0.05
36081025900,NY,0.038
36081055400,NY,0.053
36081036100,NY,0.05
36081060100,NY,0.047
36081023200,NY,0.05
36081046400,NY,0.038
36081027200,NY,0.045
36081046600,NY,0.05
36081026700,NY,0.039
36081059400,NY,0.046
36081032800,NY,0.039
36081008800,NY,0.051
36081028900,NY,0.052
36081042400,NY,0.05
36081061800,NY,0.045
36081026400,NY,0.063
36081077500,NY,0.05
36081015500,NY,0.032
36081027400,NY,0.048
36081006501,NY,0.033
36081024900,NY,0.05
36081059600,NY,0.051
36081007300,NY,0.032
36081061400,NY,0.05
36081040900,NY,0.04
36081018502,NY,0.038
36081045900,NY,0.037
36081008500,NY,0.044
36081010000,NY,0.044
36081033000,NY,0.046
36081069300,NY,0.048
36081007900,NY,0.042
36081046300,NY,0.036
36081045800,NY,0.041
36081051600,NY,0.051
36081014800,NY,0.042
36081027300,NY,0.045
36081062700,NY,0.05
36081018900,NY,0.046
36081053100,NY,0.05
36081057700,NY,0.049
36081047800,NY,0.056
36081050000,NY,0.051
36081018401,NY,0.049
36081030600,NY,0.046
36081036500,NY,0.042
36081015200,NY,0.049
36081061000,NY,0.049
36081049700,NY,0.048
36081047200,NY,0.056
36081047900,NY,0.05
36081026600,NY,0.09
36081018000,NY,0.052
36081076902,NY,0.04
36081050202,NY,0.053
36081024700,NY,0.04
36081053401,NY,0.048
36081019000,NY,0.046
36081016800,NY,0.045
36081025400,NY,0.062
36081021200,NY,0.058
36081013000,NY,0.045
36081048300,NY,0.041
36081021600,NY,0.043
36081049600,NY,0.045
36081021400,NY,0.05
36081044400,NY,0.059
36081017200,NY,0.046
36081024000,NY,0.055
36081025100,NY,0.044
36081061602,NY,0.045
36081028000,NY,0.041
36081066300,NY,0.051
36081026500,NY,0.034
36081013800,NY,0.044
36081046100,NY,0.04
36081059300,NY,0.049
36081025301,NY,0.037
36081020500,NY,0.044
36081026901,NY,0.037
36081027800,NY,0.06
36081014700,NY,0.039
36081014500,NY,0.045
36081033700,NY,0.039
36081026000,NY,0.041
36081043701,NY,0.078
36081015900,NY,0.041
36081064101,NY,0.06
36081019900,NY,0.054
36081055700,NY,0.042
36081038302,NY,0.029
36081010300,NY,0.042
36081019400,NY,0.048
36081049200,NY,0.046
36081018102,NY,0.039
36081029300,NY,0.036
36081011800,NY,0.045
36081027900,NY,0.054
36081027700,NY,0.046
36081065702,NY,0.055
36081052100,NY,0.047
36081028700,NY,0.05
36081025700,NY,0.042
36081058100,NY,0.049
36081066501,NY,0.061
36081055900,NY,0.038
36081079900,NY,0.053
36081055800,NY,0.044
36081069702,NY,0.048
36081013400,NY,0.05
36081055500,NY,0.039
36081051800,NY,0.045
36081055300,NY,0.039
36081058300,NY,0.041
36081017900,NY,0.049
36081022002,NY,0.05
36081023000,NY,0.054
36081028100,NY,0.049
36081023500,NY,0.04
36081059800,NY,0.042
36081048100,NY,0.049
36081044301,NY,0.072
36081063301,NY,0.052
36081053601,NY,0.052
36081064600,NY,0.053
36081025302,NY,0.039
36081041100,NY,0.038
36081058000,NY,0.052
36081066900,NY,0.056
36081029500,NY,0.044
36081044000,NY,0.042
36081043200,NY,0.044
36081019200,NY,0.048
36081058900,NY,0.043
36081075702,NY,0.059
36081053900,NY,0.039
36081016900,NY,0.045
36081035100,NY,0.053
36081069000,NY,0.043
36081047100,NY,0.044
36081060300,NY,0.052
36081043702,NY,0.057
36081046800,NY,0.048
36081015300,NY,0.036
36081054500,NY,0.039
36081062600,NY,0.052
36081014000,NY,0.039
36081056700,NY,0.042
36081016100,NY,0.035
36081045600,NY,0.043
36081074700,NY,0.046
36081056200,NY,0.048
36081007100,NY,0.03
36081068000,NY,0.045
36081067100,NY,0.06
36081028300,NY,0.043
36081018101,NY,0.038
36081048900,NY,0.044
